AE_1,AE_2,status_code
4.613942,2.0760543,1
5.253732,3.173685,1
4.2921233,1.4732703,1
5.98062,4.461471,1
4.774028,2.4326649,1
5.148712,3.0774517,1
4.7337437,2.3143315,3
5.140789,3.130622,3
5.2579007,3.3367584,1
5.133941,2.9939008,1
4.740489,2.2304785,1
4.6101866,2.1295338,1
5.258943,3.2175868,1
5.0520754,2.63676,1
4.56564,2.0313518,1
4.65229,2.1270893,1
4.8514247,2.606869,1
5.263984,3.1689684,4
5.392377,3.4155614,1
4.377,1.561941,1
5.2582254,3.2015328,1
5.219125,3.3770392,1
4.6865864,2.1309073,1
4.4013834,1.6136458,4
4.361297,1.4923142,1
5.223241,3.17171,1
5.646953,4.042897,1
5.032015,2.6535287,1
5.2214932,3.1057665,2
5.0027623,2.7542348,1
4.795465,2.4887547,1
5.715287,4.137498,1
5.178556,3.092747,1
5.5419602,3.7850447,4
4.6459923,2.1710255,1
5.408326,3.59589,3
5.010633,2.8114536,1
5.3569207,3.5459585,3
5.4350367,3.5093389,1
5.3648067,3.2717657,1
4.801843,2.379927,1
5.4076037,3.516951,4
4.8715167,2.632263,2
5.4795947,3.5545983,1
5.321292,3.3448086,1
5.238489,3.2040453,1
4.783861,2.517654,1
5.0253644,2.7686067,2
4.6328273,1.9547088,1
5.450572,3.6839666,1
4.655095,2.1433713,1
4.592906,1.9324493,1
5.7203903,3.9894176,4
4.909228,2.5343094,1
5.731015,4.1439295,1
4.85841,2.446549,1
5.4458103,3.6011372,1
4.9600663,2.758021,1
4.959969,2.7618628,1
4.8270235,2.3460877,4
4.899681,2.4679177,1
5.21631,3.067065,1
4.6403117,1.9833015,1
4.2009196,1.3265506,1
4.738707,2.340904,1
4.6915,2.2326236,1
5.701738,4.0256724,1
5.7451363,4.054535,3
5.149409,3.064071,1
4.7348433,2.273374,4
5.72293,4.064961,2
4.704556,2.2439392,1
5.469724,3.7806253,1
5.1916833,3.1198783,1
4.6571126,2.0883288,1
5.341817,3.4560924,4
5.1203375,3.0816123,1
4.85444,2.5040824,1
5.0529914,2.9465535,2
5.801461,4.091172,1
5.2548866,3.1292675,4
5.13828,3.1450517,1
5.611808,3.8200397,1
4.9856424,2.7576027,1
4.501571,1.8989687,1
5.6421614,4.105414,1
5.1613154,3.0034552,2
4.4344854,1.6401609,1
4.8216147,2.5043342,1
5.6488414,3.8231366,1
5.198857,2.967682,4
4.7816114,2.4003377,1
5.762472,4.2483287,1
5.1782393,3.0826824,2
4.8052287,2.2574215,1
5.207604,3.0288625,3
4.80425,2.4594948,1
4.953994,2.6906173,1
4.956991,2.629471,1
4.4231324,1.7498215,1
5.2826304,3.283693,1
4.3162417,1.5544084,2
5.6515303,3.9421947,1
5.590755,3.92662,1
5.6130357,3.844087,2
5.7522135,4.024315,1
5.529455,3.7551854,1
5.1118307,2.9615412,3
4.8193073,2.5107532,4
5.2007346,3.190566,1
5.6956635,3.981903,4
5.83175,4.170238,1
4.9972205,2.817855,2
5.699372,3.9623635,1
5.2119837,3.240176,4
5.375652,3.334443,4
5.293065,3.4087474,2
4.4304323,1.5907059,4
4.646143,1.9698704,1
4.641099,2.1200624,3
5.342707,3.3418312,1
4.7743254,2.3016489,2
5.523162,3.689239,2
5.416181,3.4576027,1
4.785896,2.3812268,1
5.4243145,3.6725485,1
5.290274,3.2765203,2
5.208559,3.1920636,1
4.8845305,2.443138,1
4.866271,2.3991764,1
5.162503,3.03113,3
5.3929625,3.3179333,1
5.194247,3.0562036,1
5.564667,3.7517855,1
4.850073,2.4058053,2
5.3980813,3.4233942,1
4.317673,1.5344579,3
4.8448987,2.3099043,1
4.7657027,2.2976308,2
4.4836183,1.6776551,1
4.4574065,1.6288911,3
4.255017,1.4123918,3
4.935385,2.6596193,2
4.9819226,2.6466076,1
5.1931353,3.1878262,3
5.131385,3.020164,1
5.30468,3.295152,4
5.747844,4.1181626,1
4.6201677,2.0397935,1
5.234912,3.1853688,1
5.066012,2.799938,1
5.1753545,2.9266045,1
5.361435,3.4798262,1
5.195941,3.1932077,3
4.725957,2.3167338,1
4.950856,2.6971576,1
5.1653247,3.052214,1
5.427991,3.570704,1
5.620828,3.8485613,1
4.8651094,2.365941,1
5.1311526,2.9539611,1
4.639992,2.2253819,1
4.6753845,2.2184021,1
5.6729856,3.8368256,1
5.291102,3.253473,2
5.0373197,2.8558877,3
5.18896,3.0762265,1
4.7589717,2.3188188,2
4.715351,2.1524253,1
5.397447,3.396599,1
5.3130784,3.1468997,1
5.1401386,3.0831048,2
5.092669,2.9033961,4
5.5094514,3.6103213,1
4.8503838,2.44784,1
4.679795,2.0845973,1
5.2116175,3.028347,4
4.533988,1.9208496,1
5.192956,2.8960087,3
5.1177335,2.8211462,1
5.8820915,4.1423497,1
4.4316864,1.7805153,1
5.2654715,2.9824827,1
5.5996094,3.7330642,3
5.4190965,3.474179,1
5.449947,3.5499666,2
5.9061933,4.334444,4
5.8354616,4.121703,4
4.8589787,2.568367,4
5.5086327,3.5864446,1
5.4310913,3.475895,4
4.5553374,1.8589847,2
4.9289494,2.5556748,4
5.6940303,3.8826797,4
5.308813,3.2704968,1
4.9072905,2.4768312,4
5.0163007,2.7285879,1
5.1435156,2.9967327,2
5.341777,3.3915803,1
5.2567005,3.130776,3
5.0198054,2.7090507,3
5.0165215,2.707738,2
5.5681233,3.7523499,1
4.5587497,1.9036156,1
5.1462493,2.975815,1
4.5341434,1.9055506,1
4.85171,2.3901968,3
5.7319026,4.0472503,1
4.622505,2.0820026,1
5.2386465,2.9730134,1
5.2810535,3.1561594,1
5.3081336,3.21303,4
5.0728927,2.6527746,4
5.7667785,4.219198,3
5.2348733,2.974506,1
5.5656176,3.7706983,2
5.317081,3.2640998,1
5.9412937,4.3805976,1
5.825093,4.074185,4
4.8658485,2.5412257,1
5.145723,2.900071,1
5.0968895,2.9083269,1
5.39065,3.448662,1
4.8562927,2.3055947,1
5.278909,3.2232063,4
5.4295993,3.4524834,1
4.7464895,2.2353394,1
5.3637066,3.2873597,1
5.1518507,3.017238,1
5.118857,2.8848622,1
4.4897857,1.6910843,1
5.139577,2.9474185,4
5.046773,2.8413844,1
5.577477,3.8388894,3
5.345773,3.2672215,3
5.737064,3.9992404,1
5.0983305,2.9156399,1
5.8240023,4.167878,1
4.806194,2.1894379,2
5.8966413,4.3513856,1
5.4609365,3.4778564,1
4.9606514,2.5907564,1
5.1508007,2.9529085,3
5.4804773,3.5805445,1
5.3662977,3.4033391,1
5.554112,3.5698128,2
5.3616304,3.435765,1
5.4948883,3.6907833,4
4.5741715,1.9153695,1
5.057754,2.761096,2
5.3103237,3.3101668,3
5.4525332,3.5205786,1
5.3278255,3.2085977,1
5.7080235,3.835773,1
4.994353,2.656224,2
4.9435825,2.4892225,1
4.9199853,2.3875167,4
4.509819,1.7586745,3
5.4100637,3.3920977,1
5.1442547,2.9513173,1
5.6458316,3.75045,1
4.9048977,2.420276,1
4.3853984,1.5837368,1
5.551328,3.6964302,1
5.0192027,2.6822627,1
5.695027,3.9198208,2
5.45381,3.56823,1
5.390393,3.2546868,3
5.104326,2.9867432,1
5.7307305,3.9143524,3
5.440221,3.4946995,1
5.237117,3.0532038,1
4.844061,2.3712978,1
5.217033,3.1143973,3
4.907573,2.439091,1
4.722645,2.162735,1
5.321269,3.2240903,1
4.6964245,2.2320864,1
5.669681,3.832745,4
4.7862372,2.1372952,4
4.9346476,2.602343,1
5.0443645,2.911816,1
5.40933,3.2712579,3
4.5489717,1.8663633,1
5.048834,2.8268774,1
5.054225,2.787807,3
5.6425557,3.5935915,1
5.344077,3.2450929,1
5.451261,3.4519908,4
5.061154,2.6871393,1
4.6921053,2.1523926,1
4.64039,1.8968004,1
5.0024977,2.7620754,4
5.8325634,4.1191535,4
5.672321,3.8736694,2
5.477243,3.6314678,1
5.4817634,3.5360599,1
5.679907,3.912872,1
4.7500854,2.147332,1
4.8437705,2.337351,1
4.477521,1.6429194,1
5.535748,3.7296333,1
5.062285,2.9146476,3
5.0804434,2.680138,1
5.6782427,3.9395728,2
5.5713696,3.5595968,1
5.394276,3.2991548,1
5.5595794,3.509204,1
5.4493804,3.478252,1
5.4174037,3.2665343,1
5.6519656,3.9105422,2
5.5446515,3.6052058,2
4.8546076,2.4860075,2
5.0958495,2.7438915,1
4.637528,1.9808192,1
5.2512136,3.1511443,1
5.1479416,2.9365928,1
5.042022,2.6175199,3
5.511844,3.4593933,1
5.0348363,2.707686,1
4.733227,2.1074762,3
4.866317,2.3514686,1
4.7599134,2.2904937,1
5.787698,4.141306,1
5.125974,2.901885,1
6.1103616,4.5616307,1
5.5801024,3.7391086,1
5.5913954,3.8455472,2
5.075198,2.768684,1
5.304923,3.1494417,1
5.2098923,2.9845388,1
5.4950833,3.4419892,4
5.9284205,4.139912,3
5.2913337,3.0368893,4
4.8637214,2.5694604,1
4.823201,2.3527336,1
4.6347985,2.0061529,1
4.810106,2.1776028,1
5.312634,3.1837327,3
5.4224668,3.2461977,1
5.27008,3.2418673,1
4.835513,2.4989147,1
5.2711563,3.22235,3
5.0664625,2.6595783,1
4.8002396,2.3546202,4
5.2955437,3.3456342,1
4.697757,2.0690258,4
5.618032,3.8494596,4
4.541018,1.749305,1
4.4908366,1.8081615,1
5.3643804,3.2503586,1
5.6976233,3.8938394,1
5.775258,4.091694,1
5.035039,2.7121446,1
4.4623184,1.5909953,3
4.51307,1.7702591,1
4.9327884,2.6169238,1
5.770234,4.0573225,1
5.6120944,3.6651533,1
5.5055127,3.567836,1
4.675296,1.9578117,1
5.2632246,3.215676,1
5.494704,3.492397,1
5.153033,2.8462527,1
5.613157,3.716673,1
4.753531,2.2530034,1
4.7289987,2.0850272,1
5.59681,3.6014318,1
5.6961236,3.892,1
4.9952364,2.5597723,4
4.5563555,1.8386478,2
5.843398,4.104873,1
5.439126,3.39655,2
4.9174633,2.4765482,1
5.0416737,2.5767236,4
5.5800223,3.6526754,4
4.8571377,2.2869189,4
5.937178,4.411163,1
5.197656,2.9311097,1
5.747837,3.846603,1
5.103505,2.7613258,1
4.9282517,2.442959,1
5.3171225,3.3337414,1
5.7191086,3.8469863,1
5.3613772,3.3105977,1
5.075935,2.5432463,1
5.9541044,4.388862,1
4.8254933,2.2917924,2
5.671027,3.7577078,1
4.46524,1.6673189,1
5.866699,4.228324,3
5.097292,2.7915666,1
4.3788886,1.4462622,1
5.388086,3.3781242,1
5.423266,3.1400247,1
5.4894347,3.4874566,1
5.2301936,3.141423,1
5.722994,4.0710435,1
4.5486813,1.8250922,1
4.8976264,2.406861,4
4.7896905,2.1764443,1
4.598051,1.9097418,4
5.4696445,3.451678,1
4.720014,2.0687654,1
5.4517264,3.2276263,1
5.235984,3.070477,4
5.6557446,3.6013367,1
5.5670495,3.6089735,2
5.562966,3.550934,4
4.980591,2.6320508,1
5.2190523,2.93225,4
5.65297,3.8341656,1
4.9421144,2.3676658,1
5.5221605,3.549523,1
5.3574657,3.2230802,1
5.502819,3.4642832,1
5.661104,3.8406277,1
4.6035194,1.7945166,3
5.2583027,3.2032478,1
6.150334,4.516252,1
5.6734147,3.7879398,1
4.8185153,2.245001,1
5.670615,3.8372622,1
4.559007,1.8826392,2
5.44555,3.426549,1
4.5908647,1.7238001,2
5.134795,2.8175762,1
4.635375,2.0057554,1
5.4736543,3.4583893,4
5.1851525,2.9437056,1
5.3087783,3.1030698,3
5.9938283,4.304497,1
5.461365,3.4267373,2
5.68633,3.7680528,1
5.393457,3.116819,1
5.205998,2.9673634,1
4.6947894,2.1003702,1
5.3899674,3.4192266,1
5.526904,3.5953732,1
5.652067,3.7409716,3
5.1245,2.874538,1
5.2274218,2.9542904,2
5.685637,3.8988004,1
5.564128,3.6297972,1
5.9678106,4.353728,1
5.4488263,3.280423,1
5.198015,2.9053268,1
4.4499927,1.7607626,1
5.082254,2.689384,2
5.504771,3.4930596,1
5.0230246,2.6587832,1
4.7654843,2.16638,1
5.7111063,3.777581,2
4.6103845,1.9063208,2
4.9263606,2.5108466,2
5.246635,2.852796,1
5.4507575,3.3599977,1
5.7009406,3.9199903,1
5.820232,3.9931378,1
5.16596,2.8424785,1
5.4698887,3.4202163,1
6.106239,4.5404205,1
5.8850374,4.192516,1
4.9465065,2.4092097,1
5.5931945,3.7120233,1
5.9670367,4.3278255,1
5.5220366,3.5258002,1
5.6002536,3.643689,1
4.709305,2.0711136,1
5.455134,3.3817444,1
4.729818,2.0938504,1
5.664007,3.7928014,1
5.0344887,2.6082942,1
5.56698,3.5294077,1
4.655075,1.9584461,1
4.787595,2.2145877,1
5.374247,3.3635566,1
5.04439,2.7599864,1
5.64991,3.7646835,1
5.306553,3.1454067,1
4.866691,2.3557584,3
5.9480925,4.2879405,3
5.527005,3.4640818,4
5.593574,3.625179,1
5.119362,2.7527325,1
5.108297,2.8865526,4
4.8497286,2.353004,3
5.470179,3.5516448,2
4.919502,2.3298073,3
5.649354,3.683111,1
5.6711173,3.6567621,3
5.0916533,2.5678492,3
5.6462417,3.6747644,1
4.8130965,2.2069356,1
4.6589284,2.0032797,1
5.027652,2.4817188,1
4.8958683,2.3546016,4
4.774712,2.2432663,1
5.122691,2.7305574,1
5.1241164,2.774582,3
5.1034155,2.6757672,1
4.844699,2.213509,4
4.7562637,1.9803915,1
5.4324713,3.413039,1
5.6624274,3.842034,2
5.572534,3.689527,1
5.5278945,3.6099505,1
5.2838387,3.0146656,1
4.9500155,2.4430735,1
4.8127675,2.2316582,1
4.701575,2.1077302,1
5.5010405,3.286656,1
5.276107,3.0438638,1
4.4846106,1.682025,1
5.02257,2.6176674,3
4.7339897,2.1046808,1
5.3459578,3.0736506,4
4.571725,1.8375708,1
5.647572,3.817441,1
5.160417,2.7414596,1
4.7648525,2.0972126,1
5.119384,2.7900941,1
4.9678316,2.5173044,1
5.65925,3.8626323,1
5.0715356,2.5809286,4
5.314496,3.1089208,1
5.432156,3.22572,2
5.9313865,4.153715,1
4.7605667,2.0685713,1
5.0018296,2.453156,1
4.9587555,2.4749212,1
5.655913,3.6179879,1
5.161057,2.761804,1
4.9422345,2.443355,1
4.900277,2.246341,1
5.4062686,3.273189,1
4.636265,1.8378538,1
4.6270714,1.8083075,3
5.105174,2.7566078,1
4.8125315,2.2172992,1
4.767035,2.2046187,4
4.7968016,2.1099172,1
5.007207,2.6085649,1
5.4366627,3.4334333,1
5.6125584,3.5920587,1
5.6070766,3.5329611,1
5.779976,3.8998225,1
5.1956224,2.9498858,2
5.1961265,2.893112,2
5.92075,4.277218,3
6.1558943,4.628616,1
4.7211695,2.108336,1
6.0341554,4.3925695,2
4.9196544,2.3507206,1
5.862688,4.188532,1
4.702677,1.9283034,1
5.4906006,3.371548,2
5.832524,3.7363987,3
5.2747226,3.2344258,1
5.2217207,2.9971986,1
4.48335,1.6597025,1
4.5683107,1.8023033,1
5.768326,3.8196907,1
5.6946006,3.839618,2
5.288722,2.9938562,4
5.4219437,3.2771442,3
5.1225986,2.810272,1
4.9837384,2.460528,1
5.3447638,3.1662161,1
5.8760805,4.064798,2
4.617385,1.7837101,1
5.656486,3.6884356,1
5.17885,2.8214087,2
4.5295424,1.8266246,2
5.5505505,3.5464437,3
5.48865,3.294421,1
4.856027,2.3306363,3
5.6173115,3.849449,1
4.748436,2.1842477,2
5.01669,2.5915515,1
4.9597673,2.356988,1
6.0270314,4.473294,1
4.520431,1.7306857,1
4.926349,2.2959948,1
5.0690246,2.6946468,1
5.597958,3.6158454,1
5.178366,2.9202008,1
5.318385,3.058069,1
5.281256,3.0582628,1
4.848627,2.1753626,1
4.88683,2.2576663,2
5.2442875,3.1346962,2
5.668926,3.6759443,1
5.1262484,2.7122812,2
4.867846,2.3629105,1
5.488738,3.3588595,1
6.093632,4.4966383,2
5.3012853,3.1145294,1
5.1617537,2.8860033,1
5.724011,3.6849244,1
5.8265095,4.102807,1
5.444168,3.295729,4
5.219017,3.0210102,1
5.531542,3.465936,4
6.1040835,4.432158,4
5.21996,3.0315664,1
5.167567,2.9199176,1
5.267558,3.0428557,1
5.845079,4.0212946,3
5.0396085,2.5084388,1
4.4972034,1.6030605,1
5.286018,2.9923046,1
5.172696,2.732024,3
5.0016484,2.6178377,4
5.644846,3.4873836,1
5.4763856,3.2404242,1
4.7846527,2.0948212,1
5.169535,2.8222752,1
5.7214217,3.7655213,1
5.91599,4.2337756,1
5.751727,3.91798,1
5.3757005,3.0943413,1
6.0342774,4.3692317,1
4.7582173,2.0637438,3
5.4021487,3.341918,1
5.745225,3.710855,1
5.6953773,3.8692436,1
5.4051795,3.2121224,3
4.571858,1.874214,1
5.0355916,2.6377313,4
5.4713144,3.4337437,1
5.0888906,2.4495404,1
4.8819966,2.3493977,1
4.842455,2.2336273,1
5.501456,3.4154224,1
4.980283,2.4650471,1
5.245984,2.9318182,1
5.2389946,3.0303254,1
5.226836,2.9265444,1
5.08004,2.664727,1
5.236805,2.9403214,2
4.8206577,2.2731166,2
5.112083,2.6576831,1
5.826048,4.044113,1
5.4442296,3.4250748,1
6.048022,4.41199,4
4.893719,2.2846107,1
5.6044846,3.7329986,1
5.052977,2.5671508,3
4.974303,2.3096187,1
5.622813,3.7309587,3
5.173037,2.7668664,2
5.597124,3.576368,1
6.038712,4.3655405,1
5.688978,3.8008745,1
5.1882086,2.904468,1
5.3552766,3.156039,1
5.317201,3.0755515,1
5.179418,2.8186731,2
5.12201,2.5841837,1
4.98837,2.4472055,1
5.3171415,3.0133464,1
5.321076,2.9771461,3
4.972132,2.3734193,1
5.2500396,2.959284,4
4.7100635,1.9591677,1
5.3538527,3.1303232,4
5.351435,3.153364,1
5.5018263,3.4390683,1
5.0799003,2.701661,4
5.350076,3.1674275,1
5.64795,3.5633066,1
5.6767955,3.731318,4
4.9974556,2.4407127,4
5.980927,4.184952,1
4.8636956,2.118022,2
6.0224338,4.3787265,4
4.7990503,2.1776438,1
6.1026587,4.5218143,1
5.389069,3.142083,3
5.390525,3.2296267,1
6.1153455,4.5186048,1
5.723878,3.8777938,4
5.684637,3.6418395,1
5.5724883,3.490644,1
5.257741,3.036729,2
4.7877007,1.9961628,2
5.466017,3.2873886,2
5.4130926,3.0820343,1
5.3899508,3.177083,1
5.8133297,3.7149262,1
5.936226,4.257955,1
4.431334,1.4722142,1
5.256713,2.9198787,4
4.8789406,2.139389,1
5.623272,3.5606658,1
5.123118,2.6066782,4
4.7565875,2.1123328,1
5.2807484,2.845211,3
5.8955827,4.042652,2
5.9392123,4.213989,1
5.197849,2.8233848,1
5.530617,3.2822542,1
5.0858827,2.710011,4
5.619072,3.706013,1
5.6960526,3.7706878,4
5.547512,3.4831984,1
5.0527806,2.5508697,4
5.604028,3.6045587,4
4.9617105,2.2319994,1
4.5854893,1.667064,1
4.86934,2.2406113,4
4.997193,2.4014769,3
5.4801407,3.248254,4
5.6963687,3.7531896,1
5.358068,3.1038666,1
5.2858496,2.9641688,1
5.430044,3.2503638,1
5.970205,4.288626,1
5.73661,3.7465851,1
5.8092036,3.9583611,1
5.621077,3.5644145,4
5.5900235,3.5373366,2
5.6655746,3.628687,1
5.122323,2.8668425,1
5.2851596,2.9406567,1
5.169022,2.8768523,1
5.345325,3.0587473,1
5.957546,4.331935,2
5.4796424,3.3913019,1
5.290027,3.0183403,1
5.516367,3.476893,2
5.9937243,4.1757812,1
4.9888043,2.4610264,1
5.262776,3.118652,1
5.660962,3.7378182,1
5.572998,3.4470465,1
4.9704585,2.383931,1
5.7732077,3.7751431,1
5.2183843,2.7990317,1
4.733816,1.8811691,1
5.7551274,3.820656,1
5.208774,2.883478,1
5.61907,3.528716,1
5.7532573,3.8786662,1
5.4829097,3.3614614,3
5.9660926,4.212411,1
4.7903447,2.0576477,1
5.62885,3.724136,1
5.1226635,2.6220205,1
5.587222,3.4614687,1
5.654988,3.6356628,3
5.318785,2.9527001,3
4.6482444,1.6858284,1
5.2375855,2.7797,3
5.214639,2.7348752,2
4.8800673,2.2593193,1
5.200616,2.9477634,2
5.3989215,3.2049556,1
4.8114247,1.9999279,1
5.9920254,4.122197,1
5.505541,3.2983716,1
5.0740385,2.6215901,3
5.4355364,3.135445,1
5.0254765,2.59527,1
5.5097175,3.3861897,1
4.738007,2.1143577,2
5.1880302,2.6875296,1
4.8761272,2.35649,1
4.7052436,1.8057716,1
5.704143,3.6008246,1
5.8054204,3.7884061,1
5.2126284,2.8955972,3
5.216938,2.847199,3
5.344454,3.167821,4
5.6296234,3.685841,1
4.6758804,1.895009,1
5.7358737,3.8228729,4
5.424589,3.1533146,3
5.07998,2.6880898,1
5.2011275,2.9499447,3
5.3203773,2.9585142,3
5.9916496,4.0421495,3
5.8031607,3.8220024,3
5.2863355,3.0217347,1
5.922645,4.036503,1
5.3916416,3.0446713,3
5.930854,4.24074,1
5.414716,3.198425,1
5.7768445,3.6422856,1
5.107684,2.6376219,2
5.3260736,2.9166183,1
5.8534384,3.995352,1
5.786465,3.8055844,1
5.6383734,3.5181067,2
5.12995,2.5528135,1
5.2177153,2.8368244,4
5.693421,3.6637747,1
5.4533796,3.16075,1
5.320793,2.999472,1
5.261756,3.0318081,1
5.130482,2.7201333,1
5.5763087,3.5306764,1
5.1280828,2.6496947,1
4.65011,1.8387406,1
5.742543,3.7421517,2
5.279394,2.7340586,1
5.0725956,2.4666665,1
4.7878423,1.9855119,2
5.1972475,2.7361174,2
4.5742793,1.6943724,1
5.536909,3.4273324,1
5.894663,4.1077757,1
5.110696,2.713987,1
5.8868585,4.0081725,1
4.9848995,2.4925628,1
5.980635,4.2194963,1
4.871595,2.1340127,2
5.768077,3.691481,1
5.3096495,3.1733325,1
5.9672384,4.046835,1
5.1664343,2.686401,4
5.044151,2.4240763,1
5.643804,3.710587,3
5.431356,3.303684,1
4.789044,2.0858262,4
5.395132,3.086936,1
5.9214835,4.0773563,1
5.4760823,3.3257136,1
4.8746624,2.2547376,2
5.303758,3.0142035,2
5.967423,4.1406317,1
5.057222,2.48888,1
5.6592555,3.7668793,1
5.283767,3.0046563,1
5.267371,2.7386355,4
5.0249505,2.474261,1
4.670946,1.8509692,1
5.6486106,3.4313037,1
5.4653873,3.2694001,3
4.7273393,1.8021375,1
4.6580157,1.8460467,3
5.6815653,3.682998,1
5.144854,2.6760187,1
5.0866694,2.5116894,1
5.481123,3.176791,1
5.2329745,2.7977486,3
4.764619,1.9708449,1
5.4001794,3.142859,2
5.084407,2.6701438,1
5.891758,4.065253,1
5.8379126,3.9467003,4
4.778737,1.9934753,1
5.823451,3.9306622,1
4.6973248,1.9022281,2
5.526888,3.3847013,1
5.044425,2.6025918,3
5.667976,3.595008,1
5.5743394,3.4563222,1
5.3290997,3.0023003,1
5.579059,3.4757016,1
5.1975164,2.6454859,1
5.883543,3.9654396,4
5.108309,2.6607177,1
5.552807,3.5014832,1
5.5281043,3.3240418,1
5.0242314,2.3792615,3
5.4915037,3.2766614,3
5.0921245,2.5193584,1
5.390848,3.1026883,1
4.8921585,2.093225,1
5.657656,3.7378337,1
5.8039846,3.8823755,1
5.749271,3.693027,1
5.4840617,3.1778805,1
5.0228257,2.376624,3
5.63542,3.406659,2
5.664777,3.5445569,1
5.5511785,3.4333205,2
5.6024833,3.5272274,1
5.568193,3.4777079,1
5.18018,2.7830749,4
5.8509946,3.97136,1
5.8188853,3.9206388,1
5.369181,3.1772306,1
5.453125,3.1827035,1
5.481703,3.3028429,2
5.68885,3.7297072,2
4.912348,2.216558,1
5.440831,3.1094,1
5.187016,2.738796,3
5.874637,3.9991183,1
6.0821447,4.526898,2
5.6246004,3.436932,1
5.1426625,2.7194643,4
5.4178314,3.255411,1
5.042524,2.4665039,1
5.44435,3.2131422,1
4.912504,2.1909196,1
5.2145905,2.5716093,1
5.9109883,4.050885,1
6.192372,4.5368824,1
5.8224854,3.9047277,1
5.5193863,3.3449845,1
6.088943,4.3559213,1
5.510461,3.3575788,1
5.4966106,3.2096312,1
4.940041,2.2361877,2
5.727295,3.6301641,1
5.0448446,2.4959052,4
4.785914,2.0085244,2
5.3791184,3.065114,2
5.583993,3.4509676,1
5.0601397,2.5690029,1
5.565199,3.4099946,4
5.379718,3.122774,4
5.1862016,2.6181617,4
5.843282,3.8875144,1
5.5370784,3.3302147,1
5.474876,3.2475271,1
5.580774,3.1993237,1
5.9394975,4.1301575,1
5.559305,3.1867127,2
4.9734573,2.1510496,3
5.008034,2.4106758,1
5.454808,3.3137765,1
5.9349065,4.182054,1
5.3961787,3.0408509,1
5.2435727,2.8749022,1
5.0910306,2.7241924,1
4.7816257,1.8385172,1
5.171173,2.7171087,3
4.9747925,2.313255,2
5.8160334,3.8962328,1
5.0271297,2.398641,1
4.5346255,1.5410225,1
5.117763,2.5246606,2
4.930016,2.2706335,3
4.8280344,2.0306587,1
5.7229056,3.7056787,1
5.139063,2.5552237,1
6.064447,4.189587,1
5.6788135,3.5130002,1
4.991454,2.470321,4
5.7076592,3.6782386,1
5.4268136,3.1856396,1
5.8906345,4.07383,1
5.320012,3.0209289,1
5.113837,2.658913,1
5.2425356,2.8003821,1
5.7244344,3.586469,3
4.7855906,1.9367478,1
4.7962885,1.9171735,2
5.4728713,3.078417,3
4.865716,2.0340166,1
4.612527,1.6534945,1
5.954327,4.080168,1
4.8866363,2.0818229,4
5.7715144,3.6626256,1
5.6523514,3.5138776,1
5.5669284,3.427745,1
5.772875,3.7701533,1
4.799241,2.0071068,1
4.9551935,2.217587,3
5.206592,2.5560575,1
4.79689,2.0073655,1
5.2228904,2.852675,1
5.378767,2.9724581,1
6.321381,4.6140866,3
5.18883,2.703237,1
5.1036553,2.6324413,1
5.0247164,2.3915293,2
5.81495,3.9676857,1
5.856746,3.8531227,1
5.2893157,2.8533137,1
5.570439,3.3720326,1
5.830088,3.8568425,1
5.5612097,3.399475,1
5.015561,2.4024727,1
4.985652,2.4266949,2
4.971574,2.3071527,1
5.3810954,2.9937496,3
5.5041466,3.1856942,1
5.066551,2.4378104,1
5.556681,3.191758,4
4.984464,2.3035412,1
5.388382,3.036944,1
5.8731575,3.9265723,1
5.116043,2.5262904,3
5.5078773,3.3177006,1
4.909845,2.1372502,1
4.8947644,1.9568285,1
5.730816,3.7191844,1
5.023228,2.3673317,4
5.401795,3.0612729,1
5.3658824,2.8893907,4
4.8474975,2.112736,1
5.4621935,3.1859105,1
4.6720185,1.8237542,1
5.8321314,3.7871456,3
5.38686,3.0473382,4
5.5034537,3.2682705,1
5.956447,4.0986304,1
5.776086,3.791078,1
5.94278,4.226078,1
5.160828,2.6531858,1
5.572737,3.400978,1
5.747489,3.6732678,2
5.3884563,2.9423406,1
4.9280286,2.3395867,3
4.9295425,2.264309,1
5.9172487,4.076864,1
5.0379915,2.3727598,1
5.781721,3.5546582,1
5.767406,3.7799728,1
5.4668217,3.2886398,1
5.68044,3.5911849,1
5.7438464,3.6665049,1
4.836506,1.974263,3
5.537892,3.232994,4
5.9129496,3.8270352,1
5.2843566,2.7659402,1
5.38093,3.0846329,1
5.4134665,3.1179638,1
4.9383316,2.3657932,1
5.819575,3.8050084,1
5.125141,2.7426333,3
5.5811644,3.6244147,1
5.199262,2.622403,1
5.546799,3.2711997,2
5.395385,3.0970833,2
5.4467516,3.178953,1
5.8399415,3.919504,1
6.0796986,4.2919126,1
5.458503,3.0966728,1
6.0069146,4.1371264,1
5.8467555,3.882075,1
4.870335,1.9386084,1
5.2766094,2.7602012,1
5.369404,2.9950511,1
4.8479366,2.164601,1
5.438388,3.1482847,1
5.036346,2.3481185,1
5.8459716,4.0175395,3
5.3582177,2.8807206,1
4.680991,1.6999522,4
5.296421,2.973798,3
5.6465964,3.4794066,1
5.5146422,3.286335,1
5.6719694,3.4834795,1
5.127495,2.50703,1
4.865696,2.0209143,1
5.237897,2.7577114,2
5.8039665,3.72579,1
5.032224,2.3378425,1
5.045308,2.4692469,2
